season,temp,humidity,workingday,atemp,weather,windspeed,holiday,year,month,day,hour,min,sec,log_count
1,9.84,38,1,12.12,1,11.0014,0,2011,1,14,15,0,0,4.219507705176107
1,9.02,41,1,12.12,1,7.0015,0,2011,1,14,16,0,0,4.499809670330265
1,9.02,41,1,11.365,1,11.0014,0,2011,1,14,17,0,0,5.0689042022202315
1,8.2,47,1,12.88,1,0.0,0,2011,1,14,18,0,0,4.9344739331306915
1,6.56,59,1,9.85,1,6.0032,0,2011,1,14,19,0,0,4.5217885770490405
1,7.38,59,1,12.12,1,0.0,0,2011,1,14,20,0,0,4.219507705176107
1,6.56,69,1,11.365,1,0.0,0,2011,1,14,21,0,0,3.9512437185814275
1,6.56,69,1,11.365,2,0.0,0,2011,1,14,22,0,0,3.58351893845611
1,7.38,55,1,12.12,2,0.0,0,2011,1,14,23,0,0,3.295836866004329
1,7.38,55,0,12.12,1,0.0,0,2011,1,15,0,0,0,3.332204510175204
1,6.56,59,0,9.85,2,6.0032,0,2011,1,15,1,0,0,2.995732273553991
1,6.56,59,0,9.85,2,6.0032,0,2011,1,15,2,0,0,2.4849066497880004
1,6.56,59,0,11.365,2,0.0,0,2011,1,15,3,0,0,2.0794415416798357
1,6.56,59,0,11.365,2,0.0,0,2011,1,15,4,0,0,1.6094379124341003
1,6.56,59,0,11.365,1,0.0,0,2011,1,15,5,0,0,0.0
1,5.74,63,0,8.335,1,7.0015,0,2011,1,15,6,0,0,1.0986122886681098
1,5.74,63,0,10.605,1,0.0,0,2011,1,15,7,0,0,2.302585092994046
1,5.74,63,0,7.575,1,8.9981,0,2011,1,15,8,0,0,3.1354942159291497
1,6.56,64,0,9.09,1,8.9981,0,2011,1,15,9,0,0,3.4965075614664802
1,7.38,59,0,9.85,1,11.0014,0,2011,1,15,10,0,0,4.07753744390572
1,8.2,55,0,9.85,1,15.0013,0,2011,1,15,11,0,0,4.276666119016055
1,9.84,48,0,11.365,1,15.0013,0,2011,1,15,12,0,0,4.48863636973214
1,11.48,38,0,12.88,1,19.9995,0,2011,1,15,13,0,0,4.61512051684126
1,12.3,39,0,14.395,1,19.0012,0,2011,1,15,14,0,0,4.770684624465665
1,13.12,36,0,15.91,2,12.998,0,2011,1,15,15,0,0,4.859812404361672
1,13.94,34,0,16.665,2,12.998,0,2011,1,15,16,0,0,4.852030263919617
1,13.12,36,0,15.15,2,19.0012,0,2011,1,15,17,0,0,4.418840607796598
1,12.3,45,0,14.395,2,16.9979,0,2011,1,15,18,0,0,4.430816798843313
1,13.12,39,0,15.15,2,16.9979,0,2011,1,15,19,0,0,4.30406509320417
1,13.12,39,0,15.15,2,16.9979,0,2011,1,15,20,0,0,3.713572066704308
1,13.12,39,0,15.15,2,15.0013,0,2011,1,15,21,0,0,4.04305126783455
1,12.3,42,0,15.91,2,7.0015,0,2011,1,15,22,0,0,3.258096538021482
1,12.3,45,0,14.395,1,19.0012,0,2011,1,15,23,0,0,3.784189633918261
1,10.66,56,0,15.15,1,0.0,0,2011,1,16,0,0,0,3.6635616461296463
1,10.66,56,0,13.635,1,8.9981,0,2011,1,16,1,0,0,3.1354942159291497
1,10.66,56,0,14.395,1,6.0032,0,2011,1,16,2,0,0,2.772588722239781
1,9.02,69,0,13.635,1,0.0,0,2011,1,16,3,0,0,2.70805020110221
1,10.66,56,0,12.88,1,11.0014,0,2011,1,16,4,0,0,0.0
1,10.66,56,0,12.88,2,11.0014,0,2011,1,16,5,0,0,0.6931471805599453
1,10.66,56,0,12.88,2,11.0014,0,2011,1,16,6,0,0,0.0
1,9.84,56,0,10.605,2,19.9995,0,2011,1,16,7,0,0,1.0986122886681098
1,9.02,55,0,10.605,1,19.0012,0,2011,1,16,8,0,0,2.8903717578961645
1,9.02,51,0,10.605,1,16.9979,0,2011,1,16,9,0,0,3.4657359027997265
1,9.02,51,0,10.605,1,19.0012,0,2011,1,16,10,0,0,4.3694478524670215
1,9.84,44,0,11.365,1,16.9979,0,2011,1,16,11,0,0,4.532599493153256
1,9.84,41,0,10.605,1,19.0012,0,2011,1,16,12,0,0,4.6443908991413725
1,10.66,35,0,11.365,1,19.9995,0,2011,1,16,13,0,0,4.770684624465665
1,11.48,36,0,13.635,1,16.9979,0,2011,1,16,14,0,0,4.51085950651685
1,10.66,38,0,12.12,1,16.9979,0,2011,1,16,15,0,0,4.727387818712341
1,9.84,38,0,11.365,1,15.0013,0,2011,1,16,16,0,0,4.59511985013459
1,9.02,37,0,10.605,1,16.9979,0,2011,1,16,17,0,0,4.653960350157523
1,8.2,40,0,10.605,1,11.0014,0,2011,1,16,18,0,0,4.204692619390966
1,7.38,47,0,9.85,1,8.9981,0,2011,1,16,19,0,0,4.110873864173311
1,7.38,47,0,9.85,1,11.0014,0,2011,1,16,20,0,0,4.04305126783455
1,7.38,51,0,9.85,1,11.0014,0,2011,1,16,21,0,0,3.332204510175204
1,8.2,49,0,10.605,2,8.9981,0,2011,1,16,22,0,0,3.044522437723423
1,8.2,40,0,11.365,2,7.0015,0,2011,1,16,23,0,0,2.8903717578961645
1,8.2,47,0,9.85,2,15.0013,1,2011,1,17,0,0,0,2.833213344056216
1,8.2,44,0,9.85,2,12.998,1,2011,1,17,1,0,0,2.772588722239781
1,7.38,43,0,8.335,2,16.9979,1,2011,1,17,2,0,0,2.0794415416798357
1,7.38,43,0,9.09,2,12.998,1,2011,1,17,3,0,0,0.6931471805599453
1,7.38,43,0,9.85,2,8.9981,1,2011,1,17,4,0,0,1.0986122886681098
1,7.38,43,0,9.85,2,11.0014,1,2011,1,17,5,0,0,0.0
1,7.38,43,0,9.09,2,12.998,1,2011,1,17,6,0,0,1.6094379124341003
1,6.56,50,0,9.09,2,8.9981,1,2011,1,17,7,0,0,2.5649493574615367
1,6.56,47,0,7.575,2,15.0013,1,2011,1,17,8,0,0,3.4965075614664802
1,6.56,47,0,7.575,2,15.0013,1,2011,1,17,9,0,0,3.8501476017100584
1,6.56,50,0,7.575,2,16.9979,1,2011,1,17,10,0,0,4.04305126783455
1,6.56,55,0,7.575,2,12.998,1,2011,1,17,11,0,0,4.1588830833596715
1,7.38,47,0,9.85,2,8.9981,1,2011,1,17,12,0,0,4.382026634673881
1,7.38,47,0,9.85,2,8.9981,1,2011,1,17,13,0,0,4.532599493153256
1,7.38,43,0,10.605,2,7.0015,1,2011,1,17,14,0,0,4.454347296253507
1,8.2,47,0,10.605,2,11.0014,1,2011,1,17,15,0,0,4.532599493153256
1,8.2,47,0,10.605,2,11.0014,1,2011,1,17,16,0,0,4.406719247264253
1,8.2,51,0,9.85,1,12.998,1,2011,1,17,17,0,0,4.2626798770413155
1,7.38,55,0,8.335,2,16.9979,1,2011,1,17,18,0,0,4.5217885770490405
1,7.38,59,0,9.09,3,12.998,1,2011,1,17,19,0,0,4.0943445622221
1,6.56,80,0,7.575,3,12.998,1,2011,1,17,20,0,0,3.4965075614664802
1,6.56,80,0,7.575,3,12.998,1,2011,1,17,21,0,0,3.295836866004329
1,5.74,93,0,6.06,3,16.9979,1,2011,1,17,22,0,0,2.5649493574615367
1,6.56,86,0,6.82,3,19.0012,1,2011,1,17,23,0,0,1.3862943611198906
1,8.2,86,1,9.09,2,22.0028,0,2011,1,18,12,0,0,1.0986122886681098
1,8.2,86,1,9.85,2,15.0013,0,2011,1,18,13,0,0,3.091042453358316
1,9.02,80,1,11.365,2,11.0014,0,2011,1,18,14,0,0,3.332204510175204
1,9.02,87,1,11.365,2,11.0014,0,2011,1,18,15,0,0,3.5553480614894135
1,9.02,87,1,11.365,2,12.998,0,2011,1,18,16,0,0,4.110873864173311
1,9.02,82,1,11.365,2,12.998,0,2011,1,18,17,0,0,4.8283137373023015
1,9.02,80,1,11.365,2,11.0014,0,2011,1,18,18,0,0,4.890349128221754
1,9.02,80,1,11.365,2,8.9981,0,2011,1,18,19,0,0,4.59511985013459
1,9.02,87,1,13.635,2,0.0,0,2011,1,18,20,0,0,4.418840607796598
1,9.02,93,1,12.12,2,7.0015,0,2011,1,18,21,0,0,3.713572066704308
1,9.02,93,1,12.88,2,6.0032,0,2011,1,18,22,0,0,3.4965075614664802
1,9.02,93,1,13.635,2,0.0,0,2011,1,18,23,0,0,2.995732273553991
1,9.02,93,1,13.635,2,0.0,0,2011,1,19,0,0,0,1.0986122886681098
1,9.02,93,1,11.365,3,8.9981,0,2011,1,19,1,0,0,1.9459101490553132
1,9.02,93,1,11.365,3,8.9981,0,2011,1,19,2,0,0,1.0986122886681098
1,9.02,93,1,11.365,3,8.9981,0,2011,1,19,4,0,0,0.6931471805599453
1,9.02,93,1,12.88,2,6.0032,0,2011,1,19,5,0,0,1.9459101490553132
1,9.02,93,1,12.88,2,6.0032,0,2011,1,19,6,0,0,3.4657359027997265
1,9.84,92,1,12.88,2,7.0015,0,2011,1,19,7,0,0,4.499809670330265
1,9.84,93,1,12.88,2,7.0015,0,2011,1,19,8,0,0,5.2832037287379885
1,9.84,93,1,12.88,2,7.0015,0,2011,1,19,9,0,0,4.6913478822291435
1,10.66,93,1,13.635,2,8.9981,0,2011,1,19,10,0,0,3.8501476017100584
1,11.48,87,1,15.15,2,6.0032,0,2011,1,19,11,0,0,3.9512437185814275
1,12.3,81,1,15.91,2,6.0032,0,2011,1,19,12,0,0,4.248495242049359
1,16.4,62,1,20.455,1,19.0012,0,2011,1,19,13,0,0,4.356708826689592
1,16.4,58,1,20.455,1,16.9979,0,2011,1,19,14,0,0,4.31748811353631
1,16.4,54,1,20.455,1,19.0012,0,2011,1,19,15,0,0,4.406719247264253
1,15.58,58,1,19.695,1,26.0027,0,2011,1,19,16,0,0,4.6443908991413725
1,14.76,57,1,16.665,1,22.0028,0,2011,1,19,17,0,0,5.2832037287379885
1,13.94,61,1,15.91,1,19.0012,0,2011,1,19,18,0,0,5.081404364984463
1,13.12,57,1,14.395,1,27.9993,0,2011,1,19,19,0,0,4.718498871295094
1,13.12,49,1,15.15,1,19.9995,0,2011,1,19,20,0,0,4.330733340286331
1,13.12,49,1,14.395,1,27.9993,0,2011,1,19,21,0,0,4.07753744390572
1,12.3,52,1,15.15,1,11.0014,0,2011,1,19,22,0,0,4.07753744390572
1,12.3,52,1,13.635,1,31.0009,0,2011,1,19,23,0,0,3.332204510175204
1,6.56,64,1,9.09,2,7.0015,0,2011,2,1,0,0,0,2.0794415416798357
1,6.56,69,1,9.09,2,7.0015,0,2011,2,1,1,0,0,1.0986122886681098
1,6.56,69,1,11.365,2,0.0,0,2011,2,1,2,0,0,0.6931471805599453
1,6.56,69,1,11.365,2,0.0,0,2011,2,1,3,0,0,0.6931471805599453
1,5.74,93,1,10.605,3,0.0,0,2011,2,1,5,0,0,1.0986122886681098
1,5.74,93,1,10.605,3,0.0,0,2011,2,1,6,0,0,3.091042453358316
1,6.56,93,1,11.365,3,0.0,0,2011,2,1,7,0,0,3.9512437185814275
1,6.56,93,1,11.365,3,0.0,0,2011,2,1,8,0,0,4.90527477843843
1,6.56,93,1,11.365,2,0.0,0,2011,2,1,9,0,0,4.7535901911063645
1,6.56,93,1,11.365,2,0.0,0,2011,2,1,10,0,0,3.8501476017100584
1,7.38,86,1,12.12,2,0.0,0,2011,2,1,11,0,0,3.9318256327243257
1,8.2,86,1,12.88,2,0.0,0,2011,2,1,12,0,0,4.007333185232471
1,8.2,86,1,12.88,2,0.0,0,2011,2,1,13,0,0,3.9512437185814275
1,9.02,80,1,12.88,2,6.0032,0,2011,2,1,14,0,0,3.9889840465642745
1,9.84,75,1,14.395,2,0.0,0,2011,2,1,15,0,0,3.9512437185814275
1,9.84,75,1,12.12,2,8.9981,0,2011,2,1,16,0,0,4.1588830833596715
1,9.84,75,1,14.395,2,0.0,0,2011,2,1,17,0,0,5.170483995038151
1,9.84,81,1,12.88,2,7.0015,0,2011,2,1,18,0,0,5.123963979403259
1,9.84,81,1,12.12,2,8.9981,0,2011,2,1,19,0,0,4.68213122712422
1,9.02,87,1,11.365,2,8.9981,0,2011,2,1,20,0,0,4.30406509320417
1,9.02,87,1,11.365,2,8.9981,0,2011,2,1,21,0,0,4.1588830833596715
1,9.02,87,1,12.88,2,6.0032,0,2011,2,1,22,0,0,3.58351893845611
1,8.2,93,1,9.85,3,12.998,0,2011,2,1,23,0,0,2.772588722239781
1,9.02,93,1,12.12,3,7.0015,0,2011,2,2,0,0,0,0.6931471805599453
1,9.02,93,1,11.365,3,12.998,0,2011,2,2,1,0,0,1.0986122886681098
1,9.02,93,1,11.365,3,8.9981,0,2011,2,2,2,0,0,1.3862943611198906
1,9.02,93,1,11.365,3,8.9981,0,2011,2,2,3,0,0,0.0
1,9.02,93,1,10.605,3,19.0012,0,2011,2,2,4,0,0,0.0
1,9.02,93,1,12.12,3,7.0015,0,2011,2,2,5,0,0,1.0986122886681098
1,9.02,93,1,12.12,3,7.0015,0,2011,2,2,6,0,0,2.8903717578961645
1,9.02,93,1,10.605,3,15.0013,0,2011,2,2,7,0,0,3.8918202981106265
1,9.02,93,1,10.605,3,15.0013,0,2011,2,2,8,0,0,5.043425116919247
1,9.84,93,1,12.88,2,6.0032,0,2011,2,2,9,0,0,4.812184355372417
1,9.02,100,1,13.635,2,0.0,0,2011,2,2,10,0,0,4.110873864173311
1,9.84,93,1,11.365,2,12.998,0,2011,2,2,11,0,0,3.9512437185814275
1,9.84,93,1,11.365,2,15.0013,0,2011,2,2,12,0,0,4.1588830833596715
1,13.94,93,1,16.665,1,11.0014,0,2011,2,2,13,0,0,4.31748811353631
1,15.58,82,1,19.695,1,26.0027,0,2011,2,2,14,0,0,4.143134726391533
1,15.58,76,1,19.695,1,22.0028,0,2011,2,2,15,0,0,4.330733340286331
1,14.76,71,1,16.665,1,19.9995,0,2011,2,2,16,0,0,4.634728988229636
1,14.76,53,1,15.91,1,35.0008,0,2011,2,2,17,0,0,5.247024072160486
1,13.94,42,1,14.395,1,36.9974,0,2011,2,2,18,0,0,5.204006687076795
1,11.48,45,1,12.12,1,32.9975,0,2011,2,2,19,0,0,4.51085950651685
1,9.84,48,1,9.85,1,36.9974,0,2011,2,2,20,0,0,4.31748811353631
1,9.02,47,1,9.85,1,22.0028,0,2011,2,2,21,0,0,4.143134726391533
1,9.02,44,1,10.605,1,16.9979,0,2011,2,2,22,0,0,3.6888794541139363
1,8.2,44,1,8.335,1,30.0026,0,2011,2,2,23,0,0,3.4657359027997265
1,8.2,40,1,8.335,1,30.0026,0,2011,2,3,0,0,0,2.4849066497880004
1,8.2,44,1,7.575,1,35.0008,0,2011,2,3,1,0,0,1.6094379124341003
1,7.38,43,1,8.335,1,16.9979,0,2011,2,3,2,0,0,0.6931471805599453
1,7.38,43,1,8.335,1,16.9979,0,2011,2,3,3,0,0,0.0
1,6.56,50,1,6.82,1,19.9995,0,2011,2,3,5,0,0,0.6931471805599453
1,6.56,43,1,6.82,1,23.9994,0,2011,2,3,6,0,0,3.6635616461296463
1,5.74,50,1,6.06,1,22.0028,0,2011,2,3,7,0,0,4.465908118654584
1,5.74,50,1,6.06,1,23.9994,0,2011,2,3,8,0,0,5.236441962829949
1,6.56,47,1,6.82,1,19.9995,0,2011,2,3,9,0,0,4.890349128221754
1,7.38,43,1,7.575,1,22.0028,0,2011,2,3,10,0,0,3.9512437185814275
1,7.38,43,1,6.82,1,30.0026,0,2011,2,3,11,0,0,4.1588830833596715
1,8.2,40,1,9.09,1,23.9994,0,2011,2,3,12,0,0,4.23410650459726
1,8.2,40,1,8.335,1,27.9993,0,2011,2,3,13,0,0,3.9318256327243257
1,9.02,37,1,9.85,1,26.0027,0,2011,2,3,14,0,0,3.8501476017100584
1,9.02,37,1,9.85,1,22.0028,0,2011,2,3,15,0,0,4.0943445622221
1,9.02,37,1,10.605,1,16.9979,0,2011,2,3,16,0,0,4.356708826689592
1,8.2,40,1,9.85,1,12.998,0,2011,2,3,17,0,0,5.1647859739235145
1,8.2,40,1,10.605,1,11.0014,0,2011,2,3,18,0,0,4.990432586778736
1,8.2,40,1,12.88,1,0.0,0,2011,2,3,19,0,0,4.564348191467836
1,8.2,47,1,11.365,1,6.0032,0,2011,2,3,20,0,0,4.6913478822291435
1,7.38,55,1,10.605,1,7.0015,0,2011,2,3,21,0,0,3.9889840465642745
1,7.38,51,1,10.605,1,6.0032,0,2011,2,3,22,0,0,3.713572066704308
1,8.2,47,1,11.365,1,7.0015,0,2011,2,3,23,0,0,3.6375861597263857
1,8.2,44,1,12.88,2,0.0,0,2011,2,4,0,0,0,2.5649493574615367
1,6.56,59,1,11.365,2,0.0,0,2011,2,4,1,0,0,1.9459101490553132
1,5.74,63,1,8.335,2,7.0015,0,2011,2,4,2,0,0,0.0
1,5.74,63,1,8.335,2,7.0015,0,2011,2,4,3,0,0,0.0
1,5.74,63,1,7.575,2,8.9981,0,2011,2,4,5,0,0,1.9459101490553132
1,6.56,55,1,11.365,2,0.0,0,2011,2,4,6,0,0,3.332204510175204
1,5.74,59,1,10.605,1,0.0,0,2011,2,4,7,0,0,4.465908118654584
1,5.74,74,1,7.575,1,8.9981,0,2011,2,4,8,0,0,5.393627546352362
1,6.56,80,1,9.09,2,8.9981,0,2011,2,4,9,0,0,4.844187086458591
1,8.2,51,1,10.605,2,8.9981,0,2011,2,4,10,0,0,3.9318256327243257
1,9.02,51,1,11.365,1,11.0014,0,2011,2,4,11,0,0,4.1588830833596715
1,9.84,48,1,12.12,2,11.0014,0,2011,2,4,12,0,0,4.454347296253507
1,10.66,50,1,12.88,2,15.0013,0,2011,2,4,13,0,0,4.406719247264253
1,11.48,45,1,13.635,2,11.0014,0,2011,2,4,14,0,0,4.51085950651685
1,11.48,48,1,13.635,2,16.9979,0,2011,2,4,15,0,0,4.499809670330265
1,12.3,42,1,14.395,2,15.0013,0,2011,2,4,16,0,0,4.59511985013459
1,10.66,56,1,13.635,2,8.9981,0,2011,2,4,17,0,0,5.3230099791384085
1,9.84,60,1,12.88,2,7.0015,0,2011,2,4,18,0,0,5.043425116919247
1,9.84,65,1,12.12,2,8.9981,0,2011,2,4,19,0,0,4.634728988229636
1,9.84,65,1,12.12,2,11.0014,0,2011,2,4,20,0,0,4.2626798770413155
1,9.84,70,1,12.12,2,11.0014,0,2011,2,4,21,0,0,3.7612001156935624
1,9.84,65,1,12.12,2,11.0014,0,2011,2,4,22,0,0,3.828641396489095
1,9.84,70,1,12.12,2,8.9981,0,2011,2,4,23,0,0,3.4339872044851463
1,9.84,70,0,12.12,2,11.0014,0,2011,2,5,0,0,0,3.6635616461296463
1,9.84,65,0,12.12,2,11.0014,0,2011,2,5,1,0,0,2.8903717578961645
1,9.84,75,0,12.12,2,11.0014,0,2011,2,5,2,0,0,2.833213344056216
1,9.84,75,0,12.12,2,11.0014,0,2011,2,5,3,0,0,2.3978952727983707
1,9.02,93,0,11.365,3,8.9981,0,2011,2,5,4,0,0,2.0794415416798357
1,8.2,100,0,11.365,3,6.0032,0,2011,2,5,5,0,0,2.1972245773362196
1,8.2,100,0,12.88,3,0.0,0,2011,2,5,6,0,0,1.3862943611198906
1,9.02,93,0,12.88,3,6.0032,0,2011,2,5,7,0,0,1.3862943611198906
1,8.2,100,0,11.365,3,6.0032,0,2011,2,5,8,0,0,2.302585092994046
1,8.2,100,0,11.365,3,6.0032,0,2011,2,5,9,0,0,2.995732273553991
1,8.2,100,0,10.605,3,8.9981,0,2011,2,5,10,0,0,3.5263605246161616
1,9.02,100,0,11.365,3,8.9981,0,2011,2,5,11,0,0,3.8501476017100584
1,9.02,100,0,11.365,3,11.0014,0,2011,2,5,12,0,0,3.9512437185814275
1,9.02,100,0,11.365,3,11.0014,0,2011,2,5,13,0,0,4.276666119016055
1,9.02,100,0,13.635,3,0.0,0,2011,2,5,14,0,0,4.007333185232471
1,9.02,100,0,13.635,3,0.0,0,2011,2,5,15,0,0,4.0943445622221
1,9.02,100,0,11.365,3,8.9981,0,2011,2,5,16,0,0,4.2626798770413155
1,9.84,100,0,10.605,2,19.0012,0,2011,2,5,17,0,0,4.356708826689592
1,11.48,93,0,12.12,2,30.0026,0,2011,2,5,18,0,0,4.418840607796598
1,11.48,93,0,12.12,2,30.0026,0,2011,2,5,19,0,0,4.430816798843313
1,12.3,87,0,14.395,1,16.9979,0,2011,2,5,20,0,0,4.23410650459726
1,10.66,100,0,12.88,1,12.998,0,2011,2,5,21,0,0,4.02535169073515
1,10.66,93,0,13.635,1,8.9981,0,2011,2,5,22,0,0,3.8066624897703196
1,10.66,93,0,12.88,1,15.0013,0,2011,2,5,23,0,0,4.07753744390572
1,10.66,70,0,12.88,1,12.998,0,2011,2,6,0,0,0,3.6635616461296463
1,10.66,65,0,11.365,1,27.9993,0,2011,2,6,1,0,0,3.784189633918261
1,10.66,60,0,11.365,1,22.0028,0,2011,2,6,2,0,0,2.995732273553991
1,10.66,60,0,14.395,1,6.0032,0,2011,2,6,3,0,0,2.5649493574615367
1,10.66,60,0,11.365,1,23.9994,0,2011,2,6,4,0,0,0.6931471805599453
1,10.66,60,0,12.88,1,15.0013,0,2011,2,6,5,0,0,0.0
1,10.66,60,0,12.88,1,15.0013,0,2011,2,6,6,0,0,0.0
1,9.84,65,0,12.12,1,11.0014,0,2011,2,6,7,0,0,2.0794415416798357
1,9.84,65,0,12.88,1,7.0015,0,2011,2,6,8,0,0,3.1354942159291497
1,11.48,56,0,14.395,1,7.0015,0,2011,2,6,9,0,0,3.8066624897703196
1,12.3,52,0,14.395,1,16.9979,0,2011,2,6,10,0,0,4.48863636973214
1,13.12,49,0,15.15,1,16.9979,0,2011,2,6,11,0,0,4.762173934797756
1,13.94,46,0,16.665,1,0.0,0,2011,2,6,12,0,0,5.159055299214529
1,13.94,46,0,18.18,1,0.0,0,2011,2,6,13,0,0,5.204006687076795
1,13.94,46,0,17.425,1,6.0032,0,2011,2,6,14,0,0,5.081404364984463
1,13.94,46,0,17.425,1,6.0032,0,2011,2,6,15,0,0,5.204006687076795
1,13.94,49,0,17.425,1,7.0015,0,2011,2,6,16,0,0,5.056245805348308
1,13.94,46,0,18.18,1,0.0,0,2011,2,6,17,0,0,4.795790545596741
1,12.3,56,0,15.15,1,11.0014,0,2011,2,6,18,0,0,4.356708826689592
1,11.48,61,0,14.395,1,8.9981,0,2011,2,6,19,0,0,3.044522437723423
1,11.48,61,0,14.395,1,7.0015,0,2011,2,6,20,0,0,3.258096538021482
1,10.66,60,0,15.15,1,0.0,0,2011,2,6,21,0,0,3.295836866004329
1,10.66,60,0,15.15,1,0.0,0,2011,2,6,22,0,0,4.127134385045092
1,9.84,65,0,14.395,1,0.0,0,2011,2,6,23,0,0,3.4011973816621555
1,9.84,65,1,14.395,1,0.0,0,2011,2,7,0,0,0,2.70805020110221
1,9.02,75,1,13.635,1,0.0,0,2011,2,7,1,0,0,1.6094379124341003
1,8.2,80,1,12.88,1,0.0,0,2011,2,7,2,0,0,1.0986122886681098
1,8.2,86,1,12.88,1,0.0,0,2011,2,7,3,0,0,0.0
1,8.2,86,1,12.88,1,0.0,0,2011,2,7,4,0,0,0.6931471805599453
1,8.2,86,1,12.88,1,0.0,0,2011,2,7,5,0,0,2.302585092994046
1,7.38,93,1,12.12,1,0.0,0,2011,2,7,6,0,0,3.4011973816621555
1,7.38,86,1,12.12,1,0.0,0,2011,2,7,7,0,0,4.553876891600541
1,6.56,100,1,11.365,2,0.0,0,2011,2,7,8,0,0,5.438079308923196
1,9.02,80,1,13.635,1,0.0,0,2011,2,7,9,0,0,4.770684624465665
1,9.84,75,1,12.88,1,7.0015,0,2011,2,7,10,0,0,4.007333185232471
1,12.3,65,1,15.91,1,6.0032,0,2011,2,7,11,0,0,3.8501476017100584
1,13.12,62,1,17.425,2,0.0,0,2011,2,7,12,0,0,4.189654742026425
1,14.76,57,1,18.18,2,6.0032,0,2011,2,7,13,0,0,4.1588830833596715
1,14.76,57,1,18.18,2,6.0032,0,2011,2,7,14,0,0,4.0943445622221
1,15.58,54,1,19.695,2,6.0032,0,2011,2,7,15,0,0,3.912023005428146
1,14.76,57,1,17.425,2,8.9981,0,2011,2,7,16,0,0,4.736198448394496
1,13.12,70,1,15.91,2,11.0014,0,2011,2,7,17,0,0,5.375278407684165
1,13.94,66,1,16.665,2,8.9981,0,2011,2,7,18,0,0,5.1647859739235145
1,13.12,70,1,17.425,2,0.0,0,2011,2,7,19,0,0,4.852030263919617
1,13.12,70,1,16.665,2,7.0015,0,2011,2,7,20,0,0,4.477336814478207
1,13.12,70,1,17.425,1,0.0,0,2011,2,7,21,0,0,4.356708826689592
1,11.48,81,1,15.15,1,6.0032,0,2011,2,7,22,0,0,3.6109179126442243
1,12.3,81,1,16.665,2,0.0,0,2011,2,7,23,0,0,3.2188758248682006
1,11.48,87,1,15.91,2,0.0,0,2011,2,8,0,0,0,2.302585092994046
1,11.48,87,1,15.91,2,0.0,0,2011,2,8,1,0,0,1.3862943611198906
1,10.66,93,1,13.635,2,7.0015,0,2011,2,8,2,0,0,0.6931471805599453
1,11.48,93,1,13.635,3,11.0014,0,2011,2,8,3,0,0,0.0
1,10.66,93,1,12.88,1,11.0014,0,2011,2,8,4,0,0,1.0986122886681098
1,10.66,81,1,11.365,1,22.0028,0,2011,2,8,5,0,0,0.6931471805599453
1,10.66,70,1,11.365,1,22.0028,0,2011,2,8,6,0,0,3.6635616461296463
1,9.84,65,1,9.85,1,27.9993,0,2011,2,8,7,0,0,4.605170185988092
1,9.84,56,1,9.85,1,32.9975,0,2011,2,8,8,0,0,5.493061443340548
1,9.84,52,1,9.85,1,32.9975,0,2011,2,8,9,0,0,4.90527477843843
1,9.02,47,1,9.09,1,36.9974,0,2011,2,8,10,0,0,3.871201010907891
1,9.02,47,1,9.09,1,31.0009,0,2011,2,8,11,0,0,3.912023005428146
1,9.84,38,1,9.85,1,32.9975,0,2011,2,8,12,0,0,4.174387269895637
1,9.84,32,1,9.85,2,30.0026,0,2011,2,8,13,0,0,3.912023005428146
1,9.02,37,1,9.85,1,27.9993,0,2011,2,8,14,0,0,4.1588830833596715
1,9.02,35,1,9.85,1,26.0027,0,2011,2,8,15,0,0,3.9318256327243257
1,9.02,35,1,9.09,1,35.0008,0,2011,2,8,16,0,0,4.418840607796598
1,9.02,32,1,9.09,1,39.0007,0,2011,2,8,17,0,0,5.170483995038151
1,8.2,32,1,9.09,1,26.0027,0,2011,2,8,18,0,0,5.0238805208462765
1,6.56,40,1,6.06,1,31.0009,0,2011,2,8,19,0,0,4.61512051684126
1,6.56,40,1,6.82,1,22.0028,0,2011,2,8,20,0,0,4.02535169073515
1,5.74,33,1,5.305,1,31.0009,0,2011,2,8,21,0,0,3.9889840465642745
1,4.92,33,1,5.305,1,23.9994,0,2011,2,8,22,0,0,3.367295829986474
1,4.92,33,1,5.305,1,22.0028,0,2011,2,8,23,0,0,2.4849066497880004
1,4.1,36,1,3.79,1,23.9994,0,2011,2,9,0,0,0,2.833213344056216
1,4.1,36,1,5.305,1,15.0013,0,2011,2,9,1,0,0,1.9459101490553132
1,3.28,38,1,3.79,1,19.0012,0,2011,2,9,2,0,0,1.0986122886681098
1,2.46,45,1,3.79,1,8.9981,0,2011,2,9,3,0,0,0.6931471805599453
1,2.46,45,1,5.305,1,7.0015,0,2011,2,9,5,0,0,1.9459101490553132
1,2.46,45,1,7.575,1,0.0,0,2011,2,9,6,0,0,3.7612001156935624
1,2.46,49,1,5.305,1,7.0015,0,2011,2,9,7,0,0,4.59511985013459
1,4.1,42,1,6.82,1,0.0,0,2011,2,9,8,0,0,5.293304824724492
1,4.92,39,1,6.82,1,11.0014,0,2011,2,9,9,0,0,4.812184355372417
1,5.74,36,1,9.09,1,0.0,0,2011,2,9,10,0,0,4.07753744390572
1,5.74,43,1,7.575,2,11.0014,0,2011,2,9,11,0,0,3.713572066704308
1,7.38,40,1,9.09,2,15.0013,0,2011,2,9,12,0,0,4.110873864173311
